what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1582992306357
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1582992306357
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1582992306358
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1582992306358
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1582992306359
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1582992306359
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1582992306359
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1582992306359
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1582992306360
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1582992306360
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1582992306361
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1582992306361
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1582992306361
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1582992306362
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1582992306362
started,bundle,com.altera.sbtgui.integration,12.1.1.243,"com.altera.sbtgui.integration",1582992306363
started,bundle,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch",1582992306363
started,bundle,com.altera.sbtgui.project,12.1.1.243,"com.altera.sbtgui.project",1582992306363
started,bundle,com.altera.sbtgui.ui,12.1.1.243,"com.altera.sbtgui.ui",1582992306364
started,bundle,com.altera.systemconsole,12.1.1.243,"com.altera.systemconsole",1582992306364
started,bundle,com.altera.systemconsole.designs.plugin,12.1.1.243,"com.altera.systemconsole.designs.plugin",1582992306364
started,bundle,com.altera.systemconsole.scripting,12.1.1.243,"com.altera.systemconsole.scripting",1582992306364
started,bundle,com.altera.utilities,12.1.1.243,"com.altera.utilities",1582992306365
os,sysinfo,,,"win32",1582992306366
arch,sysinfo,,,"x86",1582992306366
ws,sysinfo,,,"win32",1582992306366
locale,sysinfo,,,"ru_RU",1582992306366
processors,sysinfo,,,"8",1582992306367
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1582992306367
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1582992306367
java.specification.name,sysinfo,,,"Java Platform API Specification",1582992306367
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1582992306367
java.specification.version,sysinfo,,,"1.6",1582992306367
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1582992306367
java.version,sysinfo,,,"1.6.0_23",1582992306367
java.vm.info,sysinfo,,,"mixed mode",1582992306367
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1582992306367
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1582992306367
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1582992306367
java.vm.specification.version,sysinfo,,,"1.0",1582992306367
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1582992306367
java.vm.version,sysinfo,,,"19.0-b09",1582992306367
started,bundle,com.altera.sbtgui.core,12.1.1.243,"com.altera.sbtgui.core",1582992309612
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1582992309710
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1582992309917
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1582992309920
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1582992309921
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1582992309922
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1582992310127
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1582992457957
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1582992458111
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1582992459065
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1582992460427
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1582992465934
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1582992474657
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1582995930501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1582995944950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1582996141200
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1582996158784
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1582996158786
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1582996164841
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1582996167371
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1582996336614
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1582996442109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1582996453756
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1582996546017
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1582996566543
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1582996567072
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1582996567198
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1582996567533
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1582996572325
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1582996572327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1582996572454
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1582996572501
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1582996572523
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1582996574065
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1582996582336
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1582996608695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1582996613986
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1582996617781
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1582996630804
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1582997041636
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1582997048249
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1582997050333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1582997056307
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1582997056318
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1582997060670
started,bundle,org.eclipse.equinox.p2.ui,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.ui",1582997060673
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20111128-0624,"org.eclipse.equinox.p2.transport.ecf",1582997060698
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20110531-2218,"org.eclipse.ecf.filetransfer",1582997060700
started,bundle,org.eclipse.ecf.identity,3.1.100.v20110531-2218,"org.eclipse.ecf.identity",1582997060709
started,bundle,org.eclipse.ecf,3.1.300.v20110531-2218,"org.eclipse.ecf",1582997060715
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1582997060723
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer",1582997060725
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1582997061004
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1582997062203
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.install",1582997062217
started,bundle,org.eclipse.epp.mpc.core,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.core",1582997063971
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1582997065016
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1582997088903
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1582997114906
executed,command,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui.command.showMarketplaceWizard",1582997114921
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1582997118876
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1582997202026
executed,command,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui.command.showMarketplaceWizard",1582997202045
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1582997204034
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583001199241
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583002143530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583002144846
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583002145763
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583002176079
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildAll",1583002309291
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583002313673
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583002316727
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1583002583826
activated,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1583002586533
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1583002586546
opened,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1583002656868
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1583002656900
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1583002658503
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1583002658527
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1583002659277
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1583002660873
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583002688196
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583002689228
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583002690209
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583002696607
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583002774924
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583002859585
executed,command,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui.command.showMarketplaceWizard",1583002859601
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1583002860380
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1583002869243
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583002882400
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583002888364
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583002975990
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583003014780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583003024023
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583003055190
executed,command,com.altera.sbtgui.project,12.1.1.243,"com.altera.sbtgui.project.commands.bspEditor",1583003057573
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583003059204
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583003074914
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583003077817
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583003164303
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583003182689
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583003664538
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1583003708725
started,bundle,org.eclipse.ui.views.properties.tabbed,3.5.200.v20110928-1505,"org.eclipse.ui.views.properties.tabbed",1583003708730
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583003718942
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583003735492
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.TaskList",1583003737204
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1583003738467
activated,view,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views.PropertySheet",1583003740764
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1583003741891
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583003750503
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583003756215
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1583003756222
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1583003761079
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1583003776312
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1583003778083
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1583003790599
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1583003797121
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1583003799252
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1583003801845
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1583003814438
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583003817270
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583003889012
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1583003889109
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583003901712
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583004001982
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1583004020720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583004023604
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583004025899
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1583004025908
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1583004025908
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1583004026004
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1583004026018
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583004029858
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583004037660
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1583004037786
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1583004037888
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583004108255
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1583004120798
started,bundle,org.eclipse.core.externaltools,1.0.100.v20111007_r372,"org.eclipse.core.externaltools",1583004120845
started,bundle,org.eclipse.cdt.managedbuilder.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.ui",1583004126073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583004178579
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.properties",1583004178616
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1583004182385
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1583004186391
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1583004194589
