what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1583690453240
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1583690453241
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.101.v20110815-1419,"org.eclipse.equinox.p2.artifact.repository",1583690453242
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1583690453242
started,bundle,org.eclipse.equinox.p2.director,2.1.1.v20111126-0211,"org.eclipse.equinox.p2.director",1583690453243
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1583690453243
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1583690453244
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.100.v20110815-1419,"org.eclipse.equinox.p2.extensionlocation",1583690453244
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1583690453245
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1583690453245
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1583690453246
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.publisher",1583690453246
started,bundle,org.eclipse.equinox.p2.publisher.eclipse,1.0.0.v20110815-1438,"org.eclipse.equinox.p2.publisher.eclipse",1583690453253
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1583690453254
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1583690453254
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.1.1.v20110815-1419,"org.eclipse.equinox.p2.touchpoint.eclipse",1583690453255
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1583690453255
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1583690453256
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1583690453256
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1583690453256
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1583690453257
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1583690453257
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1583690453258
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1583690453258
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1583690453258
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1583690453258
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1583690453259
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1583690453259
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1583690453260
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1583690453260
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1583690453260
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1583690453260
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1583690453261
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1583690453261
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1583690453262
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1583690453262
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1583690453263
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1583690453263
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1583690453263
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1583690453264
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1583690453264
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1583690453265
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1583690453265
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1583690453266
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1583690453266
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1583690453267
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1583690453267
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1583690453268
started,bundle,org.eclipse.ui.intro,3.4.100.v20110425,"org.eclipse.ui.intro",1583690453268
started,bundle,org.eclipse.ui.intro.universal,3.2.500.v20110510,"org.eclipse.ui.intro.universal",1583690453268
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1583690453269
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1583690453269
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1583690453270
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1583690453270
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1583690453270
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1583690453271
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1583690453271
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1583690453272
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1583690453272
started,bundle,com.altera.sbtgui.integration,12.1.1.243,"com.altera.sbtgui.integration",1583690453273
started,bundle,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch",1583690453274
started,bundle,com.altera.sbtgui.project,12.1.1.243,"com.altera.sbtgui.project",1583690453274
started,bundle,com.altera.sbtgui.ui,12.1.1.243,"com.altera.sbtgui.ui",1583690453274
started,bundle,com.altera.systemconsole,12.1.1.243,"com.altera.systemconsole",1583690453275
started,bundle,com.altera.systemconsole.designs.plugin,12.1.1.243,"com.altera.systemconsole.designs.plugin",1583690453275
started,bundle,com.altera.systemconsole.scripting,12.1.1.243,"com.altera.systemconsole.scripting",1583690453276
started,bundle,com.altera.utilities,12.1.1.243,"com.altera.utilities",1583690453276
os,sysinfo,,,"win32",1583690453278
arch,sysinfo,,,"x86",1583690453278
ws,sysinfo,,,"win32",1583690453278
locale,sysinfo,,,"ru_RU",1583690453278
processors,sysinfo,,,"8",1583690453278
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1583690453278
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1583690453278
java.specification.name,sysinfo,,,"Java Platform API Specification",1583690453278
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1583690453278
java.specification.version,sysinfo,,,"1.6",1583690453278
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1583690453278
java.version,sysinfo,,,"1.6.0_23",1583690453278
java.vm.info,sysinfo,,,"mixed mode",1583690453278
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1583690453278
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1583690453278
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1583690453278
java.vm.specification.version,sysinfo,,,"1.0",1583690453278
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1583690453278
java.vm.version,sysinfo,,,"19.0-b09",1583690453278
started,bundle,com.altera.sbtgui.core,12.1.1.243,"com.altera.sbtgui.core",1583690457040
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1583690457120
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1583690457320
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1583690457322
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1583690457323
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1583690457324
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583690457554
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1583690487633
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1583690487787
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1583690488615
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1583690489351
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583690494366
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1583690498131
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1583690498134
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583690499866
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583690502836
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583690529782
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583690535803
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1583690536340
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1583690536426
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1583690536803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583690537053
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583690545685
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.selectAll",1583690546462
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1583690547561
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1583690548733
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583690550150
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583690555563
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1583690557543
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1583690560201
activated,view,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.internal.introview",1583690562514
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1583690562517
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583690569741
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583690571800
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583690572874
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583690888620
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583690889788
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583692168457
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583692183621
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583692201520
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1583692219962
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1583692220020
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1583692221674
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1583692221675
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1583692221688
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583695453602
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583706404679
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583706485892
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583706708097
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583706708252
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583706709136
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583706710528
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583706710606
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1583706710739
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1583706710740
