what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1583014106033
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1583014106033
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1583014106034
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1583014106034
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1583014106035
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1583014106035
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1583014106035
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1583014106036
started,bundle,com.altera.sbtgui.integration,12.1.1.243,"com.altera.sbtgui.integration",1583014106036
started,bundle,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch",1583014106036
started,bundle,com.altera.sbtgui.project,12.1.1.243,"com.altera.sbtgui.project",1583014106037
started,bundle,com.altera.systemconsole,12.1.1.243,"com.altera.systemconsole",1583014106037
started,bundle,com.altera.systemconsole.designs.plugin,12.1.1.243,"com.altera.systemconsole.designs.plugin",1583014106038
started,bundle,com.altera.systemconsole.scripting,12.1.1.243,"com.altera.systemconsole.scripting",1583014106038
started,bundle,com.altera.utilities,12.1.1.243,"com.altera.utilities",1583014106038
os,sysinfo,,,"win32",1583014106040
arch,sysinfo,,,"x86",1583014106040
ws,sysinfo,,,"win32",1583014106040
locale,sysinfo,,,"ru_RU",1583014106040
processors,sysinfo,,,"8",1583014106040
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1583014106040
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1583014106040
java.specification.name,sysinfo,,,"Java Platform API Specification",1583014106040
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1583014106040
java.specification.version,sysinfo,,,"1.6",1583014106040
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1583014106040
java.version,sysinfo,,,"1.6.0_23",1583014106040
java.vm.info,sysinfo,,,"mixed mode",1583014106040
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1583014106040
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1583014106040
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1583014106040
java.vm.specification.version,sysinfo,,,"1.0",1583014106040
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1583014106040
java.vm.version,sysinfo,,,"19.0-b09",1583014106040
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1583014106564
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1583014106811
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1583014106834
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1583014106860
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1583014107156
started,bundle,com.altera.sbtgui.core,12.1.1.243,"com.altera.sbtgui.core",1583014108820
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1583014108850
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583014110658
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1583014111851
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1583014111855
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1583014111855
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1583014111856
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583014119682
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583014119687
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583014119695
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583014124381
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583014127345
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583014127960
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583014130099
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583014130105
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583014130126
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583014132073
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583014147052
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583014148642
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583014161283
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583014175866
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583014240435
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1583014250658
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1583014250661
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583014269778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583014464277
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583014470449
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583014482435
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1583014482443
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583014485909
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583014663607
started,bundle,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk",1583014667089
started,bundle,org.eclipse.equinox.p2.ui,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.ui",1583014667090
executed,command,org.eclipse.equinox.p2.ui.sdk,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.update",1583014667102
started,bundle,org.eclipse.equinox.p2.transport.ecf,1.0.0.v20111128-0624,"org.eclipse.equinox.p2.transport.ecf",1583014667104
started,bundle,org.eclipse.ecf.filetransfer,5.0.0.v20110531-2218,"org.eclipse.ecf.filetransfer",1583014667107
started,bundle,org.eclipse.ecf.identity,3.1.100.v20110531-2218,"org.eclipse.ecf.identity",1583014667115
started,bundle,org.eclipse.ecf,3.1.300.v20110531-2218,"org.eclipse.ecf",1583014667121
started,bundle,org.eclipse.ecf.provider.filetransfer.httpclient,4.0.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer.httpclient",1583014667127
started,bundle,org.eclipse.ecf.provider.filetransfer,3.2.0.v20110531-2218,"org.eclipse.ecf.provider.filetransfer",1583014667128
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110815-1419,"org.eclipse.equinox.p2.garbagecollector",1583014681368
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583014681644
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583014683225
started,bundle,org.eclipse.epp.mpc.core,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.core",1583014692052
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583014692948
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583014762890
executed,command,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui.command.showMarketplaceWizard",1583014762904
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583014763788
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583014868459
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583014873923
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1583014875413
started,bundle,org.eclipse.core.externaltools,1.0.100.v20111007_r372,"org.eclipse.core.externaltools",1583014875468
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583014897174
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1583014897183
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583014910843
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583014917644
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1583014917652
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583014932920
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583014938533
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1583014938541
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583014953509
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583015985184
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583015986319
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583015987629
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1583015987774
stopped,bundle,org.eclipse.cdt.build.crossgcc,1.0.2.201202111925,"org.eclipse.cdt.build.crossgcc",1583015988188
stopped,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1583015988189
stopped,bundle,com.altera.debug.cdi.gdb.plugin,12.1.1.243,"com.altera.debug.cdi.gdb.plugin",1583015988190
stopped,bundle,com.altera.sbtgui.launch,12.1.1.243,"com.altera.sbtgui.launch",1583015988190
stopped,bundle,com.altera.sbtgui.ui,12.1.1.243,"com.altera.sbtgui.ui",1583015988191
stopped,bundle,com.altera.sbtgui.project,12.1.1.243,"com.altera.sbtgui.project",1583015988191
stopped,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1583015988191
stopped,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1583015988191
stopped,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1583015988191
stopped,bundle,org.eclipse.cdt.launch.remote,2.3.0.201202111925,"org.eclipse.cdt.launch.remote",1583015988192
stopped,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1583015988193
stopped,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1583015988195
stopped,bundle,org.eclipse.cdt.debug.ui.memory.memorybrowser,1.2.100.201202111925,"org.eclipse.cdt.debug.ui.memory.memorybrowser",1583015988196
stopped,bundle,org.eclipse.cdt.debug.ui.memory.search,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.search",1583015988197
stopped,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1583015988198
stopped,bundle,org.eclipse.cdt.dsf.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.ui",1583015988199
stopped,bundle,org.eclipse.cdt.gdb.ui,7.0.0.201202111925,"org.eclipse.cdt.gdb.ui",1583015988201
stopped,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1583015988201
stopped,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1583015988202
stopped,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1583015988202
stopped,bundle,org.eclipse.cdt.debug.ui.memory.traditional,1.2.1.201202111925,"org.eclipse.cdt.debug.ui.memory.traditional",1583015988203
stopped,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1583015988203
stopped,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1583015988203
activated,perspective,com.altera.sbtgui.ui,,"com.altera.sbtgui.ui.cPerspective",1583180849845
started,bundle,org.eclipse.osgi,3.7.2.v20120110-1415,"org.eclipse.osgi",1583180849846
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110815-1438,"org.eclipse.equinox.simpleconfigurator",1583180849846
started,bundle,com.ibm.icu,4.4.2.v20110823,"com.ibm.icu",1583180849847
started,bundle,org.eclipse.cdt.codan.checkers,1.0.1.201202111925,"org.eclipse.cdt.codan.checkers",1583180849847
started,bundle,org.eclipse.cdt.codan.core,2.0.0.201202111925,"org.eclipse.cdt.codan.core",1583180849848
started,bundle,org.eclipse.cdt.codan.core.cxx,1.0.0.201202111925,"org.eclipse.cdt.codan.core.cxx",1583180849848
started,bundle,org.eclipse.cdt.codan.ui.cxx,2.0.0.201202111925,"org.eclipse.cdt.codan.ui.cxx",1583180849848
started,bundle,org.eclipse.cdt.core,5.3.2.201202111925,"org.eclipse.cdt.core",1583180849849
started,bundle,org.eclipse.cdt.make.core,7.1.2.201202111925,"org.eclipse.cdt.make.core",1583180849849
started,bundle,org.eclipse.cdt.make.ui,7.1.2.201202111925,"org.eclipse.cdt.make.ui",1583180849851
started,bundle,org.eclipse.cdt.managedbuilder.core,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.core",1583180849851
started,bundle,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui",1583180849853
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1583180849853
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1583180849853
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1583180849854
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1583180849854
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110928-1504,"org.eclipse.core.filebuffers",1583180849854
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1583180849856
started,bundle,org.eclipse.core.jobs,3.5.101.v20120113-1953,"org.eclipse.core.jobs",1583180849856
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1583180849856
started,bundle,org.eclipse.core.resources,3.7.101.v20120125-1505,"org.eclipse.core.resources",1583180849857
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1583180849857
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1583180849858
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1583180849858
started,bundle,org.eclipse.debug.core,3.7.1.v20111129-2031,"org.eclipse.debug.core",1583180849859
started,bundle,org.eclipse.egit.core,1.3.0.201202151440-r,"org.eclipse.egit.core",1583180849860
started,bundle,org.eclipse.egit.ui,1.3.0.201202151440-r,"org.eclipse.egit.ui",1583180849861
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1583180849861
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1583180849862
started,bundle,org.eclipse.epp.usagedata.recording,1.3.1.R201106061540,"org.eclipse.epp.usagedata.recording",1583180849862
started,bundle,org.eclipse.equinox.app,1.3.100.v20110321,"org.eclipse.equinox.app",1583180849862
started,bundle,org.eclipse.equinox.common,3.6.0.v20110523,"org.eclipse.equinox.common",1583180849863
started,bundle,org.eclipse.equinox.ds,1.3.1.R37x_v20110701,"org.eclipse.equinox.ds",1583180849863
started,bundle,org.eclipse.equinox.event,1.2.100.v20110502,"org.eclipse.equinox.event",1583180849864
started,bundle,org.eclipse.equinox.p2.artifact.repository,1.1.101.v20110815-1419,"org.eclipse.equinox.p2.artifact.repository",1583180849865
started,bundle,org.eclipse.equinox.p2.core,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.core",1583180849865
started,bundle,org.eclipse.equinox.p2.director,2.1.1.v20111126-0211,"org.eclipse.equinox.p2.director",1583180849866
started,bundle,org.eclipse.equinox.p2.directorywatcher,1.0.300.v20110815-1419,"org.eclipse.equinox.p2.directorywatcher",1583180849866
started,bundle,org.eclipse.equinox.p2.engine,2.1.1.R37x_v20111003,"org.eclipse.equinox.p2.engine",1583180849867
started,bundle,org.eclipse.equinox.p2.extensionlocation,1.2.100.v20110815-1419,"org.eclipse.equinox.p2.extensionlocation",1583180849867
started,bundle,org.eclipse.equinox.p2.metadata,2.1.0.v20110815-1419,"org.eclipse.equinox.p2.metadata",1583180849868
started,bundle,org.eclipse.equinox.p2.metadata.repository,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.metadata.repository",1583180849868
started,bundle,org.eclipse.equinox.p2.operations,2.1.1.R37x_v20111111,"org.eclipse.equinox.p2.operations",1583180849869
started,bundle,org.eclipse.equinox.p2.publisher,1.2.0.v20110815-1419,"org.eclipse.equinox.p2.publisher",1583180849869
started,bundle,org.eclipse.equinox.p2.publisher.eclipse,1.0.0.v20110815-1438,"org.eclipse.equinox.p2.publisher.eclipse",1583180849872
started,bundle,org.eclipse.equinox.p2.reconciler.dropins,1.1.100.v20110815-1419,"org.eclipse.equinox.p2.reconciler.dropins",1583180849872
started,bundle,org.eclipse.equinox.p2.repository,2.1.1.v20120113-1346,"org.eclipse.equinox.p2.repository",1583180849873
started,bundle,org.eclipse.equinox.p2.touchpoint.eclipse,2.1.1.v20110815-1419,"org.eclipse.equinox.p2.touchpoint.eclipse",1583180849874
started,bundle,org.eclipse.equinox.p2.ui.sdk.scheduler,1.0.100.v20110815-1419,"org.eclipse.equinox.p2.ui.sdk.scheduler",1583180849874
started,bundle,org.eclipse.equinox.p2.updatechecker,1.1.200.v20110815-1419,"org.eclipse.equinox.p2.updatechecker",1583180849875
started,bundle,org.eclipse.equinox.preferences,3.4.2.v20120111-2020,"org.eclipse.equinox.preferences",1583180849875
started,bundle,org.eclipse.equinox.registry,3.5.101.R37x_v20110810-1611,"org.eclipse.equinox.registry",1583180849875
started,bundle,org.eclipse.equinox.security,1.1.1.R37x_v20110822-1018,"org.eclipse.equinox.security",1583180849876
started,bundle,org.eclipse.equinox.util,1.0.300.v20110502,"org.eclipse.equinox.util",1583180849877
started,bundle,org.eclipse.help,3.5.100.v20110426,"org.eclipse.help",1583180849878
started,bundle,org.eclipse.jface,3.7.0.v20110928-1505,"org.eclipse.jface",1583180849878
started,bundle,org.eclipse.jgit,1.3.0.201202151440-r,"org.eclipse.jgit",1583180849878
started,bundle,org.eclipse.jsch.core,1.1.300.I20110514-0800,"org.eclipse.jsch.core",1583180849879
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1583180849880
started,bundle,org.eclipse.ltk.core.refactoring,3.5.201.r372_v20111101-0700,"org.eclipse.ltk.core.refactoring",1583180849880
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1583180849881
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1583180849881
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1583180849882
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1583180849882
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1583180849882
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1583180849882
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1583180849883
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1583180849884
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1583180849885
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1583180849885
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1583180849886
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1583180849886
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1583180849887
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1583180849887
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1583180849888
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1583180849889
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1583180849889
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1583180849889
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1583180849890
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1583180849891
started,bundle,org.eclipse.ui.navigator,3.5.101.v20120106-1355,"org.eclipse.ui.navigator",1583180849891
started,bundle,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.resources",1583180849892
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1583180849892
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1583180849893
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1583180849893
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1583180849894
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1583180849894
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1583180849894
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1583180849895
started,bundle,com.altera.sbtgui.integration,12.1.1.243,"com.altera.sbtgui.integration",1583180849895
started,bundle,com.altera.sbtgui.project,12.1.1.243,"com.altera.sbtgui.project",1583180849896
started,bundle,com.altera.systemconsole,12.1.1.243,"com.altera.systemconsole",1583180849896
started,bundle,com.altera.systemconsole.designs.plugin,12.1.1.243,"com.altera.systemconsole.designs.plugin",1583180849896
started,bundle,com.altera.systemconsole.scripting,12.1.1.243,"com.altera.systemconsole.scripting",1583180849897
started,bundle,com.altera.utilities,12.1.1.243,"com.altera.utilities",1583180849897
os,sysinfo,,,"win32",1583180849899
arch,sysinfo,,,"x86",1583180849899
ws,sysinfo,,,"win32",1583180849899
locale,sysinfo,,,"ru_RU",1583180849899
